recordedAt,receivedAt,tukTukRegistrationNumber,plateNumber,deviceSerialNumber,provinceCode,districtCode,stationCode,latitude,longitude,speedKmh,heading,accuracyM,ignitionOn
2026-04-27T19:18:00.000Z,2026-04-27T19:18:19.000Z,REG-2026-000082,SP-CAB-5082,SIM-TD-082,SP,GAL,GALP,6.0313565,80.2184378,20.42,309.46,7.06,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:27.000Z,REG-2026-000053,WP-CAB-5053,SIM-TD-053,WP,GAM,KEL,6.957213,79.9227917,33,217.16,4.09,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:29.000Z,REG-2026-000046,UVA-CAB-5046,SIM-TD-046,UVA,MON,MONP,6.8712796,81.3532303,17.6,306.1,11.13,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:13.000Z,REG-2026-000078,WP-CAB-5078,SIM-TD-078,WP,KAL,PAN,6.7120521,79.9097174,27.7,299.95,5.7,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:31.000Z,REG-2026-000067,NCP-CAB-5067,SIM-TD-067,NCP,ANU,ANUP,8.3125037,80.4024169,28.47,124.61,9.01,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:25.000Z,REG-2026-000075,WP-CAB-5075,SIM-TD-075,WP,COL,MNTL,6.8398879,79.8610812,35.99,113.86,9.15,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:17.000Z,REG-2026-000069,UVA-CAB-5069,SIM-TD-069,UVA,BAD,BADP,6.9946082,81.055982,16.08,220.88,7.84,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:27.000Z,REG-2026-000047,SAB-CAB-5047,SIM-TD-047,SAB,RAT,RATP,6.6843447,80.3970188,14.64,118.33,5.42,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:13.000Z,REG-2026-000072,SAB-CAB-5072,SIM-TD-072,SAB,KEG,KEGP,7.250081,80.3450303,20.49,49.13,5.93,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:23.000Z,REG-2026-000058,SP-CAB-5058,SIM-TD-058,SP,GAL,GALP,6.0311118,80.2187104,21.84,317.72,6.9,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:31.000Z,REG-2026-000056,CP-CAB-5056,SIM-TD-056,CP,KAN,PER,7.2649142,80.592873,33.25,43.48,8.48,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:36.000Z,REG-2026-000077,WP-CAB-5077,SIM-TD-077,WP,GAM,KEL,6.9564098,79.9228107,31.97,218.68,4.41,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:25.000Z,REG-2026-000079,CP-CAB-5079,SIM-TD-079,CP,KAN,KDY,7.2917756,80.6319179,21.64,124.61,4.39,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:23.000Z,REG-2026-000050,WP-CAB-5050,SIM-TD-050,WP,COL,PET,6.9378246,79.8530074,29.19,299.52,11.07,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:24.000Z,REG-2026-000045,UVA-CAB-5045,SIM-TD-045,UVA,BAD,BADP,6.994336,81.0567952,23.63,226.39,7.3,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:18.000Z,REG-2026-000049,WP-CAB-5049,SIM-TD-049,WP,COL,FORT,6.9365123,79.8435885,18.52,204.47,9.31,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:16.000Z,REG-2026-000061,NP-CAB-5061,SIM-TD-061,NP,JAF,JAFP,9.6633461,80.0264629,34.24,211.55,9.37,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:37.000Z,REG-2026-000083,SP-CAB-5083,SIM-TD-083,SP,MATR,MATP,5.9557255,80.553363,21.99,118.33,7.25,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:22.000Z,REG-2026-000073,WP-CAB-5073,SIM-TD-073,WP,COL,FORT,6.9367958,79.8439787,21.4,206.44,9.33,true
2026-04-27T19:18:00.000Z,2026-04-27T19:18:27.000Z,REG-2026-000065,NWP-CAB-5065,SIM-TD-065,NWP,KUR,KURP,7.4876677,80.3661193,21.08,223.93,11.58,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:13.000Z,REG-2026-000083,SP-CAB-5083,SIM-TD-083,SP,MATR,MATP,5.9556121,80.5536113,37.44,118.33,10.35,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:28.000Z,REG-2026-000070,UVA-CAB-5070,SIM-TD-070,UVA,MON,MONP,6.8714976,81.3517328,25.12,316.36,8.1,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:19.000Z,REG-2026-000082,SP-CAB-5082,SIM-TD-082,SP,GAL,GALP,6.0318786,80.2182357,20.05,309.46,5.69,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:20.000Z,REG-2026-000052,WP-CAB-5052,SIM-TD-052,WP,GAM,NEG,7.207084,79.8354156,30.41,36.53,5.73,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:34.000Z,REG-2026-000049,WP-CAB-5049,SIM-TD-049,WP,COL,FORT,6.935719,79.8432188,28.05,204.47,6.49,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:22.000Z,REG-2026-000053,WP-CAB-5053,SIM-TD-053,WP,GAM,KEL,6.9555651,79.922432,22.72,217.16,4.31,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:12.000Z,REG-2026-000087,EP-CAB-5087,SIM-TD-087,EP,BAT,BATP,7.7112243,81.6912517,24.73,113.86,5.06,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:35.000Z,REG-2026-000046,UVA-CAB-5046,SIM-TD-046,UVA,MON,MONP,6.871741,81.3516332,30.1,306.1,10.42,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:32.000Z,REG-2026-000086,EP-CAB-5086,SIM-TD-086,EP,TRI,TRIP,8.5870431,81.2163802,25.48,301.89,9.72,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:27.000Z,REG-2026-000061,NP-CAB-5061,SIM-TD-061,NP,JAF,JAFP,9.6623346,80.026339,31.32,211.55,9.46,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:17.000Z,REG-2026-000078,WP-CAB-5078,SIM-TD-078,WP,KAL,PAN,6.7122573,79.9085409,25.37,299.95,8.05,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:27.000Z,REG-2026-000055,CP-CAB-5055,SIM-TD-055,CP,KAN,KDY,7.2906688,80.6329009,19.82,124.61,7,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:24.000Z,REG-2026-000065,NWP-CAB-5065,SIM-TD-065,NWP,KUR,KURP,7.4865585,80.3653979,32.76,223.93,7.36,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:15.000Z,REG-2026-000067,NCP-CAB-5067,SIM-TD-067,NCP,ANU,ANUP,8.3113762,80.4033118,27.2,124.61,6.11,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:12.000Z,REG-2026-000075,WP-CAB-5075,SIM-TD-075,WP,COL,MNTL,6.8391847,79.8614579,29.99,113.86,7.97,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:27.000Z,REG-2026-000069,UVA-CAB-5069,SIM-TD-069,UVA,BAD,BADP,6.9938925,81.0554259,28.9,220.88,10.99,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:30.000Z,REG-2026-000060,SP-CAB-5060,SIM-TD-060,SP,HAM,HAMB,6.1231304,81.1171385,25.87,49.13,6.19,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:27.000Z,REG-2026-000076,WP-CAB-5076,SIM-TD-076,WP,GAM,NEG,7.2077685,79.8346916,31.18,36.53,8.76,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:32.000Z,REG-2026-000066,NWP-CAB-5066,SIM-TD-066,NWP,PUT,PUTP,8.0358788,79.8297767,20.16,296.06,8.97,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:28.000Z,REG-2026-000047,SAB-CAB-5047,SIM-TD-047,SAB,RAT,RATP,6.6830577,80.3981442,16.6,118.33,5.91,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:34.000Z,REG-2026-000074,WP-CAB-5074,SIM-TD-074,WP,COL,PET,6.9380463,79.8517118,15.99,303.31,8.38,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:39.000Z,REG-2026-000072,SAB-CAB-5072,SIM-TD-072,SAB,KEG,KEGP,7.2507883,80.3459483,16.76,49.13,9.17,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:38.000Z,REG-2026-000063,EP-CAB-5063,SIM-TD-063,EP,BAT,BATP,7.7102002,81.691617,14.59,113.86,5.72,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:31.000Z,REG-2026-000058,SP-CAB-5058,SIM-TD-058,SP,GAL,GALP,6.0317601,80.2176925,31.89,317.72,11.88,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:37.000Z,REG-2026-000056,CP-CAB-5056,SIM-TD-056,CP,KAN,PER,7.2651249,80.5937546,18.29,43.48,7.94,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:24.000Z,REG-2026-000073,WP-CAB-5073,SIM-TD-073,WP,COL,FORT,6.9356704,79.8429942,31.83,206.44,8.23,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:32.000Z,REG-2026-000077,WP-CAB-5077,SIM-TD-077,WP,GAM,KEL,6.9563332,79.922512,16.84,218.68,9.59,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:29.000Z,REG-2026-000079,CP-CAB-5079,SIM-TD-079,CP,KAN,KDY,7.2905877,80.6328349,19.78,124.61,11.71,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:19.000Z,REG-2026-000081,CP-CAB-5081,SIM-TD-081,CP,NUW,NUWPS,6.9504154,80.7902839,17.84,228.43,5.66,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:31.000Z,REG-2026-000048,SAB-CAB-5048,SIM-TD-048,SAB,KEG,KEGP,7.2508641,80.3457399,26.82,49.13,10.07,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:36.000Z,REG-2026-000051,WP-CAB-5051,SIM-TD-051,WP,COL,MNTL,6.8399503,79.8615736,21.36,113.86,8.54,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:22.000Z,REG-2026-000050,WP-CAB-5050,SIM-TD-050,WP,COL,PET,6.9377393,79.8523978,26.87,299.52,9.71,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:34.000Z,REG-2026-000054,WP-CAB-5054,SIM-TD-054,WP,KAL,PAN,6.712653,79.9082754,18,300.34,7.51,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:16.000Z,REG-2026-000085,NP-CAB-5085,SIM-TD-085,NP,JAF,JAFP,9.6623155,80.0255443,32.69,214.06,6.01,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:17.000Z,REG-2026-000057,CP-CAB-5057,SIM-TD-057,CP,NUW,NUWPS,6.9509948,80.7897605,25.02,220.15,9.42,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:14.000Z,REG-2026-000059,SP-CAB-5059,SIM-TD-059,SP,MATR,MATP,5.9556688,80.5541249,32.48,118.33,5.03,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:38.000Z,REG-2026-000071,SAB-CAB-5071,SIM-TD-071,SAB,RAT,RATP,6.6829966,80.3978122,17.21,118.33,11.96,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:22.000Z,REG-2026-000080,CP-CAB-5080,SIM-TD-080,CP,KAN,PER,7.2658059,80.5927237,26,43.48,9,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:12.000Z,REG-2026-000045,UVA-CAB-5045,SIM-TD-045,UVA,BAD,BADP,6.9943127,81.0561611,30.45,226.39,8.73,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:28.000Z,REG-2026-000064,EP-CAB-5064,SIM-TD-064,EP,AMP,AMPP,7.2909807,81.6723287,18.42,36.53,8.09,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:33.000Z,REG-2026-000084,SP-CAB-5084,SIM-TD-084,SP,HAM,HAMB,6.1230433,81.1177987,37.17,49.13,8.91,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:14.000Z,REG-2026-000068,NCP-CAB-5068,SIM-TD-068,NCP,POL,POLP,7.93988,81.0183108,28.91,43.48,6.74,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:26.000Z,REG-2026-000062,EP-CAB-5062,SIM-TD-062,EP,TRI,TRIP,8.5862363,81.2164181,29.14,301.59,8.92,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:14.000Z,REG-2026-000096,SAB-CAB-5096,SIM-TD-096,SAB,KEG,KEGP,7.250532,80.3458318,15.28,49.13,8.1,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:28.000Z,REG-2026-000101,WP-CAB-5101,SIM-TD-101,WP,GAM,KEL,6.9565399,79.9223469,19.99,210.43,9.95,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:13.000Z,REG-2026-000107,SP-CAB-5107,SIM-TD-107,SP,MATR,MATP,5.9557313,80.554157,32.87,118.33,9.13,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:38.000Z,REG-2026-000097,WP-CAB-5097,SIM-TD-097,WP,COL,FORT,6.9348044,79.8431014,16.52,216.58,7.62,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:38.000Z,REG-2026-000117,UVA-CAB-5117,SIM-TD-117,UVA,BAD,BADP,6.993685,81.0559059,21.92,228.7,9.79,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:14.000Z,REG-2026-000113,NWP-CAB-5113,SIM-TD-113,NWP,KUR,KURP,7.4867931,80.3658046,14.24,217.67,10.9,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:19.000Z,REG-2026-000103,CP-CAB-5103,SIM-TD-103,CP,KAN,KDY,7.2916507,80.6324569,16.52,124.61,4.14,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:35.000Z,REG-2026-000126,WP-CAB-5126,SIM-TD-126,WP,KAL,PAN,6.7121407,79.9076991,22.76,299.28,9.46,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:29.000Z,REG-2026-000100,WP-CAB-5100,SIM-TD-100,WP,GAM,NEG,7.2071258,79.8351738,15.11,36.53,5.45,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:37.000Z,REG-2026-000099,WP-CAB-5099,SIM-TD-099,WP,COL,MNTL,6.8392575,79.8613007,25.19,113.86,11.55,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:22.000Z,REG-2026-000105,CP-CAB-5105,SIM-TD-105,CP,NUW,NUWPS,6.9499562,80.7898509,15.85,224.26,6.37,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:14.000Z,REG-2026-000109,NP-CAB-5109,SIM-TD-109,NP,JAF,JAFP,9.6626085,80.0264248,27.53,207.36,8.22,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:17.000Z,REG-2026-000092,NCP-CAB-5092,SIM-TD-092,NCP,POL,POLP,7.9397161,81.018589,28.12,43.48,9.62,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:35.000Z,REG-2026-000115,NCP-CAB-5115,SIM-TD-115,NCP,ANU,ANUP,8.312344,80.4026857,17.48,124.61,10.62,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:40.000Z,REG-2026-000088,EP-CAB-5088,SIM-TD-088,EP,AMP,AMPP,7.290202,81.6715511,37.93,36.53,6.27,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:27.000Z,REG-2026-000102,WP-CAB-5102,SIM-TD-102,WP,KAL,PAN,6.7125788,79.9079931,27.15,300.01,5.58,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:14.000Z,REG-2026-000090,NWP-CAB-5090,SIM-TD-090,NWP,PUT,PUTP,8.0355324,79.8300688,18.68,300.39,4.1,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:21.000Z,REG-2026-000127,CP-CAB-5127,SIM-TD-127,CP,KAN,KDY,7.2911103,80.6325871,24.82,124.61,10.69,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:29.000Z,REG-2026-000089,NWP-CAB-5089,SIM-TD-089,NWP,KUR,KURP,7.4870786,80.3654687,16.33,213.55,7.67,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:17.000Z,REG-2026-000120,SAB-CAB-5120,SIM-TD-120,SAB,KEG,KEGP,7.2507107,80.3457053,27.98,49.13,4.81,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:33.000Z,REG-2026-000112,EP-CAB-5112,SIM-TD-112,EP,AMP,AMPP,7.2902573,81.671539,34.49,36.53,7.8,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:33.000Z,REG-2026-000104,CP-CAB-5104,SIM-TD-104,CP,KAN,PER,7.2652261,80.5931539,36,43.48,10.89,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:12.000Z,REG-2026-000121,WP-CAB-5121,SIM-TD-121,WP,COL,FORT,6.9351572,79.8428472,35.22,213.98,5.97,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:29.000Z,REG-2026-000128,CP-CAB-5128,SIM-TD-128,CP,KAN,PER,7.2652869,80.5932751,33.93,43.48,8.7,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:40.000Z,REG-2026-000125,WP-CAB-5125,SIM-TD-125,WP,GAM,KEL,6.9565576,79.9227456,14.79,213.77,4.28,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:13.000Z,REG-2026-000116,NCP-CAB-5116,SIM-TD-116,NCP,POL,POLP,7.9390055,81.0176638,31.74,43.48,4.86,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:22.000Z,REG-2026-000108,SP-CAB-5108,SIM-TD-108,SP,HAM,HAMB,6.1238072,81.1177773,18.53,49.13,7.56,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:36.000Z,REG-2026-000095,SAB-CAB-5095,SIM-TD-095,SAB,RAT,RATP,6.683208,80.3976777,25.51,118.33,4.49,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:35.000Z,REG-2026-000122,WP-CAB-5122,SIM-TD-122,WP,COL,PET,6.9380238,79.8520774,34.62,306.75,7.21,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:17.000Z,REG-2026-000118,UVA-CAB-5118,SIM-TD-118,UVA,MON,MONP,6.8717391,81.351949,32.25,310.52,5.52,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:13.000Z,REG-2026-000106,SP-CAB-5106,SIM-TD-106,SP,GAL,GALP,6.032276,80.2182447,20.95,311.65,10.07,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:31.000Z,REG-2026-000129,CP-CAB-5129,SIM-TD-129,CP,NUW,NUWPS,6.9500599,80.7894754,19.26,223.7,4.61,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:17.000Z,REG-2026-000091,NCP-CAB-5091,SIM-TD-091,NCP,ANU,ANUP,8.3115876,80.4024828,22.61,124.61,6.48,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:26.000Z,REG-2026-000119,SAB-CAB-5119,SIM-TD-119,SAB,RAT,RATP,6.6832583,80.3984718,37.66,118.33,5.67,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:26.000Z,REG-2026-000111,EP-CAB-5111,SIM-TD-111,EP,BAT,BATP,7.711237,81.6909538,28.65,113.86,5.1,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:29.000Z,REG-2026-000130,SP-CAB-5130,SIM-TD-130,SP,GAL,GALP,6.0318487,80.2177725,34.41,308.43,10.62,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:18.000Z,REG-2026-000098,WP-CAB-5098,SIM-TD-098,WP,COL,PET,6.9382699,79.8518576,28.86,309.19,10.12,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:30.000Z,REG-2026-000094,UVA-CAB-5094,SIM-TD-094,UVA,MON,MONP,6.8722277,81.3521265,21.4,306.32,7.79,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:24.000Z,REG-2026-000123,WP-CAB-5123,SIM-TD-123,WP,COL,MNTL,6.8395885,79.8616818,18.75,113.86,10.02,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:22.000Z,REG-2026-000124,WP-CAB-5124,SIM-TD-124,WP,GAM,NEG,7.2076811,79.8348157,37.56,36.53,6.62,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:33.000Z,REG-2026-000114,NWP-CAB-5114,SIM-TD-114,NWP,PUT,PUTP,8.0355817,79.8299719,30.65,296.09,4.06,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:36.000Z,REG-2026-000093,UVA-CAB-5093,SIM-TD-093,UVA,BAD,BADP,6.9946173,81.0551977,17.17,224.83,10.04,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:30.000Z,REG-2026-000110,EP-CAB-5110,SIM-TD-110,EP,TRI,TRIP,8.5870905,81.2161947,35.49,308.5,10.2,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:26.000Z,REG-2026-000199,CP-CAB-5199,SIM-TD-199,CP,KAN,KDY,7.2908673,80.6329871,15.68,124.61,8.79,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:21.000Z,REG-2026-000184,EP-CAB-5184,SIM-TD-184,EP,AMP,AMPP,7.2911677,81.6714318,17.66,36.53,6.1,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:21.000Z,REG-2026-000175,CP-CAB-5175,SIM-TD-175,CP,KAN,KDY,7.2911207,80.632789,28.45,124.61,10.71,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:21.000Z,REG-2026-000187,NCP-CAB-5187,SIM-TD-187,NCP,ANU,ANUP,8.3119908,80.402905,22.15,124.61,8.36,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:38.000Z,REG-2026-000181,NP-CAB-5181,SIM-TD-181,NP,JAF,JAFP,9.6618548,80.0263376,33.2,208.19,4.46,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:40.000Z,REG-2026-000188,NCP-CAB-5188,SIM-TD-188,NCP,POL,POLP,7.9393182,81.0179596,31.2,43.48,9.6,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:16.000Z,REG-2026-000189,UVA-CAB-5189,SIM-TD-189,UVA,BAD,BADP,6.9940992,81.0562487,20.89,219.3,10.47,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:16.000Z,REG-2026-000192,SAB-CAB-5192,SIM-TD-192,SAB,KEG,KEGP,7.250268,80.3460486,33.91,49.13,8.41,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:31.000Z,REG-2026-000178,SP-CAB-5178,SIM-TD-178,SP,GAL,GALP,6.0319971,80.2171716,37.01,313.63,6.08,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:34.000Z,REG-2026-000196,WP-CAB-5196,SIM-TD-196,WP,GAM,NEG,7.2077972,79.8356097,19.06,36.53,9.39,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:16.000Z,REG-2026-000193,WP-CAB-5193,SIM-TD-193,WP,COL,FORT,6.9350015,79.8437561,27.97,215.12,6.02,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:28.000Z,REG-2026-000176,CP-CAB-5176,SIM-TD-176,CP,KAN,PER,7.2650833,80.5928768,33.76,43.48,7.79,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:15.000Z,REG-2026-000180,SP-CAB-5180,SIM-TD-180,SP,HAM,HAMB,6.1238448,81.1175455,30.51,49.13,6.12,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:36.000Z,REG-2026-000185,NWP-CAB-5185,SIM-TD-185,NWP,KUR,KURP,7.4874411,80.365075,29.47,219.38,10.33,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:32.000Z,REG-2026-000179,SP-CAB-5179,SIM-TD-179,SP,MATR,MATP,5.9550002,80.5538895,20.62,118.33,4.83,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:18.000Z,REG-2026-000190,UVA-CAB-5190,SIM-TD-190,UVA,MON,MONP,6.8724065,81.3513325,14.87,308.99,6.87,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:14.000Z,REG-2026-000177,CP-CAB-5177,SIM-TD-177,CP,NUW,NUWPS,6.9501163,80.7899723,28.5,224.06,7.01,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:35.000Z,REG-2026-000186,NWP-CAB-5186,SIM-TD-186,NWP,PUT,PUTP,8.0351542,79.8290928,14.57,301.54,5.89,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:35.000Z,REG-2026-000183,EP-CAB-5183,SIM-TD-183,EP,BAT,BATP,7.7103576,81.6912453,21.93,113.86,8.42,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:27.000Z,REG-2026-000200,CP-CAB-5200,SIM-TD-200,CP,KAN,PER,7.2654597,80.5928221,16.98,43.48,9.36,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:15.000Z,REG-2026-000198,WP-CAB-5198,SIM-TD-198,WP,KAL,PAN,6.712288,79.9086086,24.38,297.61,4.19,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:15.000Z,REG-2026-000191,SAB-CAB-5191,SIM-TD-191,SAB,RAT,RATP,6.6834492,80.3983981,16.84,118.33,11.83,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:25.000Z,REG-2026-000182,EP-CAB-5182,SIM-TD-182,EP,TRI,TRIP,8.5868918,81.2157219,18.41,307.37,6.71,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:37.000Z,REG-2026-000195,WP-CAB-5195,SIM-TD-195,WP,COL,MNTL,6.8390968,79.8614158,36.28,113.86,11.99,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:17.000Z,REG-2026-000197,WP-CAB-5197,SIM-TD-197,WP,GAM,KEL,6.9559543,79.9223684,25.7,218.54,6.54,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:13.000Z,REG-2026-000194,WP-CAB-5194,SIM-TD-194,WP,COL,PET,6.9383754,79.8515245,14.8,308.05,8.19,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:30.000Z,REG-2026-000040,EP-CAB-5040,SIM-TD-040,EP,AMP,AMPP,7.2908304,81.6722397,24.14,36.53,10.54,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:15.000Z,REG-2026-000027,WP-CAB-5027,SIM-TD-027,WP,COL,MNTL,6.8389103,79.8619069,18.9,113.86,7.84,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:34.000Z,REG-2026-000019,NCP-CAB-5019,SIM-TD-019,NCP,ANU,ANUP,8.3119519,80.4027394,15.83,124.61,6.92,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:32.000Z,REG-2026-000009,CP-CAB-5009,SIM-TD-009,CP,NUW,NUWPS,6.9508494,80.7902907,20.68,228.37,7.55,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:37.000Z,REG-2026-000030,WP-CAB-5030,SIM-TD-030,WP,KAL,PAN,6.7127616,79.9081622,21.16,299.42,9.61,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:27.000Z,REG-2026-000022,UVA-CAB-5022,SIM-TD-022,UVA,MON,MONP,6.8715012,81.3516653,28.58,305.48,5.77,true
2026-04-27T19:30:00.000Z,2026-04-27T19:30:21.000Z,REG-2026-000016,EP-CAB-5016,SIM-TD-016,EP,AMP,AMPP,7.29058,81.6716065,23.09,36.53,5.29,true
